"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"64","#Vodafone ofrece 7.000 millones por #Ono | Cinco Días  http://t.co/la6yyjojZK",FALSE,2,NA,2014-02-09 21:52:53,FALSE,NA,"432633226017136640",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","MartinPerez",1,FALSE,FALSE,NA,NA
"65","15 senelik #vodafone kullanıcısıyım,hat değiştiren müşteri kadar değerim yok yazıklar olsun @VodafoneTR ben 55 tl ödüyorum,yeni geçen +",FALSE,0,NA,2014-02-09 21:47:15,FALSE,NA,"432631808896020480",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hilalbg",0,FALSE,FALSE,NA,NA
"66","#Vodafone is the latest carrier to support #Ubuntu http://t.co/fIJhjJH6xj via @Appy_Geek. #VOD #Canonical",FALSE,0,NA,2014-02-09 21:43:51,FALSE,NA,"432630952880132096",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","jopocop",0,FALSE,FALSE,NA,NA
"67","So pissed off with having no service all weekend #vodafone #sortitout",FALSE,0,NA,2014-02-09 21:34:01,FALSE,NA,"432628478933217281",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SamieGreen",0,FALSE,FALSE,NA,NA
"68","#VODAFONE COMPRARÁ #ONO POR 7.000 Millones de euros
http://t.co/5iEueGztWp",FALSE,1,NA,2014-02-09 21:31:15,FALSE,NA,"432627781521113088",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JUANMARIAHDEZ",0,FALSE,FALSE,NA,NA
"69","#VODAFONE COMPRARÁ #ONO POR 7.000 Millones de euros http://t.co/Z6gZ0NkzRD",FALSE,0,NA,2014-02-09 21:30:05,FALSE,NA,"432627488758726656",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","JUANMARIAHDEZ",0,FALSE,FALSE,NA,NA
"70","Ho disdetto con #Vodafone il contratto regolarmente al termine dei due anni, col preavviso previsto dal contratto... http://t.co/2E0LUW3YFK",FALSE,0,NA,2014-02-09 21:29:56,FALSE,NA,"432627451198726144",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","MarcoFalezza",0,FALSE,FALSE,NA,NA
"71","RT @kubraoruk: #vodafone müşteri temsilcisi olarak çoluk çocuğu koymayın şu telefonun başına ! Her defasında mantıklı açıklama yapamıyolar …",FALSE,0,NA,2014-02-09 21:24:24,FALSE,NA,"432626058006134784",NA,"<a href=""http://reetweet.org/"" rel=""nofollow"">Retweet ve Favori Uygulaması 811</a>","Herseyiniz1",1,TRUE,FALSE,NA,NA
"72","#Vodafone internet connection is dead @VodafoneEgypt ايه بقى ؟ !",FALSE,0,NA,2014-02-09 21:23:13,FALSE,NA,"432625759048720384",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","zenaeltalhawy",0,FALSE,FALSE,NA,NA
"73","@chetempochefa litizzetto ,elio e le storie tese.....ci mancava solo il logo #vodafone ,stasera.Bella vita!",FALSE,0,"chetempochefa",2014-02-09 21:21:37,FALSE,NA,"432625358073249792","58748101","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FilippoSimone1",0,FALSE,FALSE,NA,NA
"74","RT @EFEnoticias: #Vodafone ofrece 7.000 millones de euros por la española #Ono http://t.co/TZW8Jvf0Pt",FALSE,0,NA,2014-02-09 21:20:34,FALSE,NA,"432625093081325568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jlramosmonzon",70,TRUE,FALSE,NA,NA
"75","#Vodafone contesta la mia regolare disdetta ADSL data in tempo e ha #estorto 60€ e ora vuole pure di 130€ per la #station senza avviso!?!",FALSE,0,NA,2014-02-09 21:18:13,FALSE,NA,"432624501205897216",NA,"web","MarcoFalezza",0,FALSE,FALSE,NA,NA
"76","#Vodafone ofrece 7.000 millones de euros por la española #Ono. http://t.co/ky6yXzANPH",FALSE,0,NA,2014-02-09 21:16:57,FALSE,NA,"432624181411594240",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","grupo_IMAES",0,FALSE,FALSE,NA,NA
"77","RT @Ans_Aarsema: Oei, uitkijken met @FrontaalNaakt, medewerkers van @Tele2Nederland! Ter info: http://t.co/7xWfpQgOVu #vodafone",FALSE,0,NA,2014-02-09 21:13:00,FALSE,NA,"432623187017605121",NA,"web","Wim_Heitinga_NL",1,TRUE,FALSE,NA,NA
"78","RT @Ans_Aarsema: Oei! @FrontaalNaakt is boos Tele2. Pas maar op, @Tele2Nederland. Ter info: http://t.co/YbgtrjGbOE #vodafone",FALSE,0,NA,2014-02-09 21:12:26,FALSE,NA,"432623043639541760",NA,"web","Wim_Heitinga_NL",1,TRUE,FALSE,NA,NA
"79","Discover the best deals on UK #Vodafone ? Check out the latest #HTC handsets, Don't Delay! http://t.co/jTr7IQaOPV #fb",FALSE,0,NA,2014-02-09 21:12:14,FALSE,NA,"432622996281651200",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","EasyBuyMobiles",0,FALSE,FALSE,NA,NA
"80","#Vodafone !! “Veneto in corsa”, l’Astana cerca talenti a Mestre  FOTO http://t.co/6iTcN9rP0B via @nuova_venezia",FALSE,0,NA,2014-02-09 21:12:05,FALSE,NA,"432622957836251136",NA,"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","pillola77",0,FALSE,FALSE,NA,NA
"81","وايضاً لمشتركي فودافون ارسل إعلانك برسالة نصية على : 97717 #vodafone #qatar #doha #wase6qatar",FALSE,0,NA,2014-02-09 21:10:23,FALSE,NA,"432622530990702593",NA,"<a href=""http://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","Wase6Qatar",0,FALSE,FALSE,NA,NA
"82",". @NeilHarbisson creates his #First colour-conducted concert. #Vodafone  http://t.co/CGhWYaOUA0 http://t.co/FMLw3iV8pG",FALSE,1,NA,2014-02-09 21:05:03,FALSE,NA,"432621187084984320",NA,"web","vodafoneNZ",0,FALSE,FALSE,NA,NA
"83","#Vodafone Power to you",FALSE,0,NA,2014-02-09 21:00:14,FALSE,NA,"432619975707467776",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","RamsBerisha",0,FALSE,FALSE,NA,NA
"84","#Banbury Check #offers on #Samsung #Nokia every network Orange #O2 #Tesco #Vodafone highstreet brands in one place http://t.co/585xUp0Mpp",FALSE,0,NA,2014-02-09 20:53:43,FALSE,NA,"432618336355356672",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","mobiledirectuk",0,FALSE,FALSE,NA,NA
"85","Discover the best deals on #Vodafone ? We do great ranges on #Sony ! Shop now! http://t.co/kpgwq2b9XQ",FALSE,0,NA,2014-02-09 20:43:26,FALSE,NA,"432615746573991936",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","mobiledirectuk",0,FALSE,FALSE,NA,NA
"86","#Vodafone ofrece 7.000 millones por #Ono http://t.co/MFMzOIy5t6 - Empieza la parte final del baile",FALSE,0,NA,2014-02-09 20:40:06,FALSE,NA,"432614910825340929",NA,"<a href=""http://www.pulse.me"" rel=""nofollow"">Pulse News</a>","ferglobal",0,FALSE,FALSE,NA,NA
"87","RT @Benjam_inajar: I have so much 3G right now. #sarcasm #vodafone #shitphone",FALSE,0,NA,2014-02-09 20:39:54,FALSE,NA,"432614856324558849",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Antyc86",2,TRUE,FALSE,NA,NA
"88","Vodafone le presenta a ONO una oferta de compra, el proceso se acelera http://t.co/rfaIrbHKGc vía @xatakamovil #Ono #Vodafone",FALSE,0,NA,2014-02-09 20:36:03,FALSE,NA,"432613891055812608",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","ASCazorla",0,FALSE,FALSE,NA,NA
"89","@vodafoneit internet da mesi pessima!!! neanche 1 Mbit #bigdata #vodafone",FALSE,0,"VodafoneIT",2014-02-09 20:24:34,FALSE,NA,"432611001071337472","124122390","<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>","Ixio",0,FALSE,FALSE,NA,NA
"90","RT @cofradekevin: Torrepalma....
Mal tiempo....
Adios a la corbetura de #Vodafone",FALSE,0,NA,2014-02-09 20:20:58,FALSE,NA,"432610094174711808",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","almudenasequeda",1,TRUE,FALSE,NA,NA
"91","RT @EFEnoticias: #Vodafone ofrece 7.000 millones de euros por la española #Ono http://t.co/TZW8Jvf0Pt",FALSE,0,NA,2014-02-09 20:14:57,FALSE,NA,"432608579896750080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ticoticolalala",70,TRUE,FALSE,NA,NA
