"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"21","…!!遠藤選手がおる！“@STYjp: 腕組みながらのサッカー
#football #遠藤似 #picnic #pigalle #instafashion #ootd #mirrorgram @ 明治神宮 宝物殿 http://t.co/xRGnzwbSCB”",FALSE,0,"STYjp",2014-05-10 08:47:05,FALSE,"465049966298144768","465050380536004608","84622714","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","DNB_HAYATO",0,FALSE,FALSE,NA,NA
"22","Los cinco jugadores titulares que más preocupan a Del Bosque para @elMundial http://t.co/SAzIKzZvpQ #futbol #football",FALSE,0,NA,2014-05-10 08:47:05,FALSE,NA,"465050379013468160",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","Futbol_digital",0,FALSE,FALSE,NA,NA
"23","マッツォーネ監督
「ネドベドもヴィエリもトッティもいらない。バッジオだけで十分さ」 ##football #jleague #soccer #jfa",FALSE,1,NA,2014-05-10 08:47:04,FALSE,NA,"465050377620959232",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","Footballmeigen",0,FALSE,FALSE,NA,NA
"24","Alhamdulillah""@Football_ID: Skuad Ajax Tak Lengkap, Harga Tiket Berubah http://t.co/Ks7GoTVybW #Indonesia #Football""",FALSE,0,NA,2014-05-10 08:46:55,FALSE,NA,"465050339192750081",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Abyan_CN",0,FALSE,FALSE,NA,NA
"25","RT @Football_ID: Skuad Ajax Tak Lengkap, Harga Tiket Berubah http://t.co/T0WvihAXpm #Indonesia #Football",FALSE,0,NA,2014-05-10 08:46:47,FALSE,NA,"465050303486644224",NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","AdhiputraPutra",2,TRUE,FALSE,NA,NA
"26","#style #swag #girl #football #footballfitties #footballfitty #hot #fit #amazing #wow #love #futbol #soccer #wag #... http://t.co/mScJ6XBPre",FALSE,0,NA,2014-05-10 08:46:36,FALSE,NA,"465050260176633856",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","MarioCsttill",0,FALSE,FALSE,NA,NA
"27","#PUPI a man of #Honor #Legend #Inspirational #figure to #football #JavierZannetti is a man of true #courage #leader #SiamoInter #God #Bless",FALSE,0,NA,2014-05-10 08:46:36,FALSE,NA,"465050256926068736",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","globalmania77",0,FALSE,FALSE,NA,NA
"28","RT @Football_ID: Bek Madrid Ungkap Sifat Asli Mourinho http://t.co/ezOK2jBykt #Indonesia #Football",FALSE,0,NA,2014-05-10 08:46:35,FALSE,NA,"465050253842870272",NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","Wahyu78P",2,TRUE,FALSE,NA,NA
"29","#samba #osquieroequipo #grandes #humildes pero #losmejores jajaja #futbol #football #amoelfutbol #fuegouoh 3.0 http://t.co/VlAK0CHEnS",FALSE,0,NA,2014-05-10 08:46:35,FALSE,NA,"465050252954054657",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","MarioCsttill",0,FALSE,FALSE,NA,NA
"30","The Sun: «Венгер может возглавить «Монако»
http://t.co/safroL8pm2
#AFC #OFFside #Arsenal #Gunners #football #sport #transfers #Monaco",FALSE,0,NA,2014-05-10 08:46:22,FALSE,NA,"465050199820615680",NA,"web","England_OFFside",0,FALSE,FALSE,NA,NA
"31","RT @plymouth_argyle: Club Statement http://t.co/3VzEehA2C5 #football #news",FALSE,0,NA,2014-05-10 08:46:15,FALSE,NA,"465050168434647041",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bigbobLs86",1,TRUE,FALSE,NA,NA
"32","Mobibet are offering  up to £150 in FREE BETS - CLICK HERE &gt; http://t.co/RYP2xsHMaq #giveaway #freebets #football http://t.co/U7njMMiFIo",FALSE,0,NA,2014-05-10 08:46:14,FALSE,NA,"465050165876125696",NA,"<a href=""http://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","EliteOffers",0,FALSE,FALSE,NA,NA
"33","Ural S.R  ()  v Kuban Krasnodar  ()  Football Team Lineup - Russian F http://t.co/RiUEzFXBbj #18718 #18719 #centralstadium #football #s",FALSE,0,NA,2014-05-10 08:46:11,FALSE,NA,"465050155616862209",NA,"<a href=""http://www.goalpost.tv"" rel=""nofollow"">goalpost.tv</a>","football_blog",0,FALSE,FALSE,NA,NA
"34","RT @Football_ID: Skuad Ajax Tak Lengkap, Harga Tiket Berubah http://t.co/T0WvihAXpm #Indonesia #Football",FALSE,0,NA,2014-05-10 08:46:04,FALSE,NA,"465050124477952000",NA,"web","pdlcasuals",2,TRUE,FALSE,NA,NA
"35","#watch #live FC Augsburg vs Eintracht Frankfurt #football stream online .",FALSE,0,NA,2014-05-10 08:46:03,FALSE,NA,"465050121109917696",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","livesoccer724",0,FALSE,FALSE,NA,NA
"36","All CDFA matches at Blackpool Sport Complex has been postponed due to waterlogged fields. | #SRBFC #CapeTown #Football",FALSE,0,NA,2014-05-10 08:45:54,FALSE,NA,"465050080303915008",NA,"web","SRBFC",0,FALSE,FALSE,NA,NA
"37","Czech rugby advert, 'Football is for girls' http://t.co/5HEAkVucC3 #rugby #football #soccer #czech #advertisement #video",FALSE,0,NA,2014-05-10 08:45:35,FALSE,NA,"465050001320976384",NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","Fanfiber",0,FALSE,FALSE,NA,NA
"38","[AFCフットサル選手権2014]本日決勝! 連覇を目指す日本代表FP中村「カウンターで得点できれば」（ゲキサカ）:  http://t.co/x3q1pDsh0c #football #soccer",FALSE,0,NA,2014-05-10 08:45:31,FALSE,NA,"465049986615345156",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","hermitage7331",0,FALSE,FALSE,NA,NA
